"lagoslakeid","lake_area_ha","lake_perim_meters","iws_zoneid","iws_ha","state_zoneid.x","elevation_m","sampledate","chla","secchi","IntenseUrban.pct","OpenUrban.pct","Barren.pct","Forest.pct","GrassShrub.pct","Wetland.pct","Pasture.pct","RowCrop.pct","LakeIWS.Ratio","DOY","Season","Ecoregion"
1932,85.79128337,3928.7545,"IWS_26029",153.2552137,"State_14",294.177002,2011-10-05,14,1.4,0,5.85,0,8.21,1.77,1.24,30.3,48.61,0.559793571120772,278,"Late","MIXED WOOD PLAINS"
1932,85.79128337,3928.7545,"IWS_26029",153.2552137,"State_14",294.177002,2011-10-20,26,1.2,0,5.85,0,8.21,1.77,1.24,30.3,48.61,0.559793571120772,293,"Late","MIXED WOOD PLAINS"
1932,85.79128337,3928.7545,"IWS_26029",153.2552137,"State_14",294.177002,2009-10-13,6.3,3.2,0,5.85,0,8.21,1.77,1.24,30.3,48.61,0.559793571120772,286,"Late","MIXED WOOD PLAINS"
1932,85.79128337,3928.7545,"IWS_26029",153.2552137,"State_14",294.177002,2012-10-02,12,1.6,0,5.85,0,8.21,1.77,1.24,30.3,48.61,0.559793571120772,276,"Late","MIXED WOOD PLAINS"
1932,85.79128337,3928.7545,"IWS_26029",153.2552137,"State_14",294.177002,2012-10-16,13,1.8,0,5.85,0,8.21,1.77,1.24,30.3,48.61,0.559793571120772,290,"Late","MIXED WOOD PLAINS"
1964,112.3110074,6086.4449,"IWS_23088",1468.692035,"State_14",288.0549927,2010-10-13,37,0.7,6.25,15.66,0,25.11,7.04,6.56,24.46,4.48,0.0764700868007363,286,"Late","MIXED WOOD PLAINS"
1964,112.3110074,6086.4449,"IWS_23088",1468.692035,"State_14",288.0549927,2011-10-12,55,0.75,6.25,15.66,0,25.11,7.04,6.56,24.46,4.48,0.0764700868007363,285,"Late","MIXED WOOD PLAINS"
1964,112.3110074,6086.4449,"IWS_23088",1468.692035,"State_14",288.0549927,2011-10-24,38,0.55,6.25,15.66,0,25.11,7.04,6.56,24.46,4.48,0.0764700868007363,297,"Late","MIXED WOOD PLAINS"
1964,112.3110074,6086.4449,"IWS_23088",1468.692035,"State_14",288.0549927,2011-11-08,41,0.75,6.25,15.66,0,25.11,7.04,6.56,24.46,4.48,0.0764700868007363,312,"Late","MIXED WOOD PLAINS"
1964,112.3110074,6086.4449,"IWS_23088",1468.692035,"State_14",288.0549927,2012-10-09,53,0.65,6.25,15.66,0,25.11,7.04,6.56,24.46,4.48,0.0764700868007363,283,"Late","MIXED WOOD PLAINS"
1983,47.92799358,3596.6661,"IWS_23971",238.8019548,"State_14",384.2309875,2012-10-10,5,1.9,0,6.48,0,36.91,4.52,22.45,13.37,14.35,0.200701847772311,284,"Late","MIXED WOOD SHIELD"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2010-10-04,4.1,4.88,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,277,"Late","MIXED WOOD PLAINS"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2010-10-21,4.3,5.33,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,294,"Late","MIXED WOOD PLAINS"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2011-10-04,1.6,7.5,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,277,"Late","MIXED WOOD PLAINS"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2011-10-21,4,5.6,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,294,"Late","MIXED WOOD PLAINS"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2012-10-12,4.6,4.11,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,286,"Late","MIXED WOOD PLAINS"
2015,82.08188101,3935.1864,"IWS_28556",261.8861539,"State_14",265.5339966,2012-10-23,2.6,5.79,0.17,7.68,0,42,22.39,1.34,21.5,4.24,0.313425814185436,297,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2010-10-01,41,0.5,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,274,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2010-10-15,43,0.35,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,288,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2009-10-07,23,0.3,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,280,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2009-10-20,19,0.6,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,293,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2012-09-30,82,0.25,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,274,"Late","MIXED WOOD PLAINS"
2027,13.47358242,1538.1473,"IWS_26333",1266.059112,"State_14",246.3580017,2012-10-14,51,0.25,43.69,14.3,0,0.46,0.11,0.83,0,0,0.0106421432398332,288,"Late","MIXED WOOD PLAINS"
2029,62.89116514,3319.5988,"IWS_28263",433.4109016,"State_14",278.0639954,2009-10-03,3.1,3.89,1.1,20.61,0.42,21.66,5.69,0.37,35.15,4.59,0.145107483240103,276,"Late","MIXED WOOD PLAINS"
2033,303.9812956,22383.9929,"IWS_21232",204.5423923,"State_14",375.098999,2010-10-05,3,5.03,0.18,13.3,0,32.86,0.71,41.92,0,0.13,1.48615302765284,278,"Late","MIXED WOOD SHIELD"
2033,303.9812956,22383.9929,"IWS_21232",204.5423923,"State_14",375.098999,2010-10-18,2,4.88,0.18,13.3,0,32.86,0.71,41.92,0,0.13,1.48615302765284,291,"Late","MIXED WOOD SHIELD"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2009-10-05,7.85,1.9,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,278,"Late","MIXED WOOD PLAINS"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2009-10-16,7.13,2.5,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,289,"Late","MIXED WOOD PLAINS"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2010-10-13,4.68,2.6,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,286,"Late","MIXED WOOD PLAINS"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2010-11-01,4.66,2,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,305,"Late","MIXED WOOD PLAINS"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2011-10-10,9.01,1.85,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,283,"Late","MIXED WOOD PLAINS"
2145,174.8646969,6967.0229,"IWS_19733",838.5592093,"State_14",268.8545532,2012-10-10,9.2,2.1,20.49,16.03,0,9.4,2.58,10.95,12.14,9.36,0.20852993439303,284,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2010-10-11,20,1.2,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,284,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2011-10-05,50,1.1,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,278,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2011-10-21,9.1,2.4,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,294,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2011-10-27,2.9,3.2,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,300,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2009-10-07,13,2.3,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,280,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2009-10-13,12,1.7,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,286,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2009-10-18,11,2.8,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,291,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2012-10-02,43,1.3,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,276,"Late","MIXED WOOD PLAINS"
2164,116.7759718,5044.1992,"IWS_26251",522.9277073,"State_14",263.7420044,2012-10-11,50,1.1,17.27,28.84,0,11.95,2.15,2.58,9.39,0.93,0.223311884548903,285,"Late","MIXED WOOD PLAINS"
2193,92.73951703,7945.3735,"IWS_22557",753.08404,"State_14",271.9660034,2010-10-11,29,1.2,21.09,25.52,0,6.61,0.56,3.16,0.87,0.2,0.123146305198554,284,"Late","MIXED WOOD PLAINS"
2193,92.73951703,7945.3735,"IWS_22557",753.08404,"State_14",271.9660034,2011-10-24,65,2.04,21.09,25.52,0,6.61,0.56,3.16,0.87,0.2,0.123146305198554,297,"Late","MIXED WOOD PLAINS"
2193,92.73951703,7945.3735,"IWS_22557",753.08404,"State_14",271.9660034,2009-10-05,12.36,2.11,21.09,25.52,0,6.61,0.56,3.16,0.87,0.2,0.123146305198554,278,"Late","MIXED WOOD PLAINS"
2193,92.73951703,7945.3735,"IWS_22557",753.08404,"State_14",271.9660034,2009-10-26,15.97,2.96,21.09,25.52,0,6.61,0.56,3.16,0.87,0.2,0.123146305198554,299,"Late","MIXED WOOD PLAINS"
2193,92.73951703,7945.3735,"IWS_22557",753.08404,"State_14",271.9660034,2012-10-22,45,2.48,21.09,25.52,0,6.61,0.56,3.16,0.87,0.2,0.123146305198554,296,"Late","MIXED WOOD PLAINS"
2270,64.79762561,4485.3144,"IWS_21992",134.6588638,"State_14",285.0549927,2011-10-03,6,2.65,21.08,47.57,0,2.2,0,0,0,0,0.481198368836972,276,"Late","MIXED WOOD PLAINS"
2270,64.79762561,4485.3144,"IWS_21992",134.6588638,"State_14",285.0549927,2011-10-19,3,2.7,21.08,47.57,0,2.2,0,0,0,0,0.481198368836972,292,"Late","MIXED WOOD PLAINS"
2270,64.79762561,4485.3144,"IWS_21992",134.6588638,"State_14",285.0549927,2011-10-31,4,4,21.08,47.57,0,2.2,0,0,0,0,0.481198368836972,304,"Late","MIXED WOOD PLAINS"
2270,64.79762561,4485.3144,"IWS_21992",134.6588638,"State_14",285.0549927,2009-10-05,8,2.8,21.08,47.57,0,2.2,0,0,0,0,0.481198368836972,278,"Late","MIXED WOOD PLAINS"
2286,2239.626767,18976.0494,"IWS_20674",2061.663329,"State_14",352.8429871,2009-10-08,6,4,5.31,4.17,0,29.34,13.79,5.1,8.8,24.5,1.08632031985859,281,"Late","MIXED WOOD PLAINS"
2319,52.8492967,4122.9713,"IWS_23942",166.617753,"State_14",293.2390137,2010-10-09,3.5,1.4,0,6.5,0,18.9,25.33,6.61,26.15,10.4,0.317188869423776,282,"Late","MIXED WOOD PLAINS"
2319,52.8492967,4122.9713,"IWS_23942",166.617753,"State_14",293.2390137,2011-10-04,17,2.4,0,6.5,0,18.9,25.33,6.61,26.15,10.4,0.317188869423776,277,"Late","MIXED WOOD PLAINS"
2319,52.8492967,4122.9713,"IWS_23942",166.617753,"State_14",293.2390137,2011-10-22,17,3.5,0,6.5,0,18.9,25.33,6.61,26.15,10.4,0.317188869423776,295,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2010-10-12,11.2,2.24,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,285,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2010-10-13,16,2.1,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,286,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2011-10-02,21,0.8,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,275,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2011-10-16,15,0.7,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,289,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2011-10-25,17,1.55,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,298,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2009-10-14,25,1.52,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,287,"Late","MIXED WOOD PLAINS"
2329,171.6522995,11695.7996,"IWS_26714",792.6205622,"State_14",272.8470154,2009-10-06,14.95,1.34,23.48,16.06,0,10.79,3.3,3.52,6.09,2.86,0.216563016008014,279,"Late","MIXED WOOD PLAINS"
2362,142.7794597,11267.4804,"IWS_23730",1889.238249,"State_14",375.1099854,2010-10-05,13,1.98,0.14,4.32,0,45.16,4.24,34.38,7.72,1.96,0.0755751476954138,278,"Late","MIXED WOOD SHIELD"
2388,172.4137723,5959.5867,"IWS_37740",462.8662682,"State_14",458.2210388,2009-11-05,30.9,1.2,0.35,7.35,0.08,3.11,2.88,0.66,0,81.28,0.372491547008782,309,"Late","TEMPERATE PRAIRIES"
2424,14.86328666,1793.7388,"IWS_24074",151.4391151,"State_14",249.0559998,2012-10-12,4.18,1.9,6.52,38.55,0,33.04,2.19,1.24,0,0,0.0981469460527771,286,"Late","MIXED WOOD PLAINS"
2424,14.86328666,1793.7388,"IWS_24074",151.4391151,"State_14",249.0559998,2009-10-19,8.95,3.53,6.52,38.55,0,33.04,2.19,1.24,0,0,0.0981469460527771,292,"Late","MIXED WOOD PLAINS"
2424,14.86328666,1793.7388,"IWS_24074",151.4391151,"State_14",249.0559998,2010-10-12,2.8,2.28,6.52,38.55,0,33.04,2.19,1.24,0,0,0.0981469460527771,285,"Late","MIXED WOOD PLAINS"
2429,315.9953672,8936.7067,"IWS_28886",2254.655673,"State_14",310.0299683,2009-10-14,21.1,1.8,0.21,3.07,0,6.36,3.35,7.54,20.46,55.24,0.140152383791509,287,"Late","MIXED WOOD PLAINS"
2429,315.9953672,8936.7067,"IWS_28886",2254.655673,"State_14",310.0299683,2010-10-06,30.8,1.25,0.21,3.07,0,6.36,3.35,7.54,20.46,55.24,0.140152383791509,279,"Late","MIXED WOOD PLAINS"
2583,129.6879173,5708.4063,"IWS_24235",1086.67516,"State_14",269.7440186,2010-10-11,7.6,1.1,3.37,10.27,0,16.34,4.32,31.11,14.32,5.34,0.11934377638668,284,"Late","MIXED WOOD PLAINS"
2583,129.6879173,5708.4063,"IWS_24235",1086.67516,"State_14",269.7440186,2011-10-03,9.9,0.8,3.37,10.27,0,16.34,4.32,31.11,14.32,5.34,0.11934377638668,276,"Late","MIXED WOOD PLAINS"
2583,129.6879173,5708.4063,"IWS_24235",1086.67516,"State_14",269.7440186,2009-10-04,21,0.6,3.37,10.27,0,16.34,4.32,31.11,14.32,5.34,0.11934377638668,277,"Late","MIXED WOOD PLAINS"
2583,129.6879173,5708.4063,"IWS_24235",1086.67516,"State_14",269.7440186,2009-10-12,12,0.6,3.37,10.27,0,16.34,4.32,31.11,14.32,5.34,0.11934377638668,285,"Late","MIXED WOOD PLAINS"
2588,134.3811377,4667.3486,"IWS_21902",512.3120223,"State_14",349.4519958,2011-10-17,4.01,2.4,0.47,4.46,0,8.69,2.9,3.98,49.76,25.47,0.262303307068029,290,"Late","MIXED WOOD PLAINS"
2606,102.4641944,5967.1403,"IWS_22282",893.0282109,"State_14",285.0740051,2010-10-11,60,0.4,0.3,10.86,0,17.46,10.76,6.97,39.72,11.57,0.114737914378691,284,"Late","MIXED WOOD PLAINS"
2606,102.4641944,5967.1403,"IWS_22282",893.0282109,"State_14",285.0740051,2011-10-10,50,0.45,0.3,10.86,0,17.46,10.76,6.97,39.72,11.57,0.114737914378691,283,"Late","MIXED WOOD PLAINS"
2606,102.4641944,5967.1403,"IWS_22282",893.0282109,"State_14",285.0740051,2012-10-08,37,0.65,0.3,10.86,0,17.46,10.76,6.97,39.72,11.57,0.114737914378691,282,"Late","MIXED WOOD PLAINS"
2613,151.5202344,18043.6341,"IWS_31923",12679.17768,"State_14",370,2009-10-19,30.5,1.13,2.14,9.75,0.04,2.48,6.12,3.08,1.62,69.41,0.0119503202986899,292,"Late","TEMPERATE PRAIRIES"
2648,103.1286238,5789.5208,"IWS_21216",408.9777123,"State_14",294.151001,2010-10-11,21,1.45,0,4.99,0,13.84,5.18,7.01,36.56,29.07,0.252161965550708,284,"Late","MIXED WOOD PLAINS"
2648,103.1286238,5789.5208,"IWS_21216",408.9777123,"State_14",294.151001,2011-10-10,7,3.25,0,4.99,0,13.84,5.18,7.01,36.56,29.07,0.252161965550708,283,"Late","MIXED WOOD PLAINS"
2648,103.1286238,5789.5208,"IWS_21216",408.9777123,"State_14",294.151001,2011-10-24,14,4,0,4.99,0,13.84,5.18,7.01,36.56,29.07,0.252161965550708,297,"Late","MIXED WOOD PLAINS"
2648,103.1286238,5789.5208,"IWS_21216",408.9777123,"State_14",294.151001,2011-11-08,19,2.2,0,4.99,0,13.84,5.18,7.01,36.56,29.07,0.252161965550708,312,"Late","MIXED WOOD PLAINS"
2648,103.1286238,5789.5208,"IWS_21216",408.9777123,"State_14",294.151001,2012-10-08,15,3.15,0,4.99,0,13.84,5.18,7.01,36.56,29.07,0.252161965550708,282,"Late","MIXED WOOD PLAINS"
2654,715.1583633,32987.1056,"IWS_24528",379.1463828,"State_14",375.108551,2010-10-05,4,4.57,1.42,13.69,0,29.44,0.87,42.96,1.28,0.05,1.88623285291171,278,"Late","MIXED WOOD SHIELD"
2654,715.1583633,32987.1056,"IWS_24528",379.1463828,"State_14",375.108551,2010-10-18,4,5.03,1.42,13.69,0,29.44,0.87,42.96,1.28,0.05,1.88623285291171,291,"Late","MIXED WOOD SHIELD"
2680,10.63932197,1308.4212,"IWS_27951",318.4687051,"State_14",274.9379883,2012-10-07,33,1,0,18.32,0,14.87,3.7,6.02,42.45,9.84,0.0334077471337701,281,"Late","MIXED WOOD PLAINS"
2680,10.63932197,1308.4212,"IWS_27951",318.4687051,"State_14",274.9379883,2012-10-19,36,1.4,0,18.32,0,14.87,3.7,6.02,42.45,9.84,0.0334077471337701,293,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2009-10-07,42.7,0.7,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,280,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2010-10-14,11.7,1.3,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,287,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2011-11-03,73.5,1,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,307,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2009-10-05,42.57,0.85,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,278,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2009-10-16,41.48,1,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,289,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2010-10-01,31.55,1.1,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,274,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2010-10-15,20.25,1.2,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,288,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2011-10-03,44.89,0.85,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,276,"Late","MIXED WOOD PLAINS"
2709,228.4745387,15574.1001,"IWS_19793",12371.53403,"State_14",269.7440186,2012-10-12,65,1,4.64,7.61,0.02,11.48,5.2,20.01,26.21,18.23,0.0184677614066265,286,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2010-10-03,31,1.1,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,276,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2010-10-16,26,1,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,289,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2011-10-08,16,1.7,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,281,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2011-10-22,12,1.9,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,295,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2009-10-03,16,2,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,276,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2009-10-17,11,3,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,290,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2009-10-19,11,3.3,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,292,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2012-10-01,13,1.2,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,275,"Late","MIXED WOOD PLAINS"
2713,120.6052991,9523.594,"IWS_26019",395.8520767,"State_14",285.0499878,2012-10-14,10,1.9,22.15,34.51,0,1.16,0.23,0.27,0.11,0.32,0.304672644654083,288,"Late","MIXED WOOD PLAINS"
2785,22.38381483,2417.0068,"IWS_24689",2879.420642,"State_14",270.757019,2010-10-09,54,1.1,9.97,15.74,0.13,18.61,4.33,23.83,7.39,6.23,0.00777372173537401,282,"Late","MIXED WOOD PLAINS"
2785,22.38381483,2417.0068,"IWS_24689",2879.420642,"State_14",270.757019,2010-10-21,38,1.1,9.97,15.74,0.13,18.61,4.33,23.83,7.39,6.23,0.00777372173537401,294,"Late","MIXED WOOD PLAINS"
2785,22.38381483,2417.0068,"IWS_24689",2879.420642,"State_14",270.757019,2012-10-15,27,1.05,9.97,15.74,0.13,18.61,4.33,23.83,7.39,6.23,0.00777372173537401,289,"Late","MIXED WOOD PLAINS"
2824,51.76914293,4566.6151,"IWS_21955",6662.985958,"State_14",331.7669983,2009-10-13,56.5,0.53,0.1,3.74,0,10.15,1.45,5.5,32.62,45.72,0.00776966111835231,286,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2010-10-13,7.6,2.3,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,286,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2011-10-05,12,2.5,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,278,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2011-10-20,7.8,3,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,293,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2009-10-13,9.2,3.41,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,286,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2012-10-02,13,2.7,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,276,"Late","MIXED WOOD PLAINS"
2876,1241.838775,17594.7409,"IWS_25977",582.6678413,"State_14",294.1679993,2012-10-16,5.7,4.9,11.22,9.96,0,15.09,4.48,8.34,24.88,13.55,2.13129794880959,290,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2010-10-11,17,1.5,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,284,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2011-10-03,15,2,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,276,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2011-10-17,6,3,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,290,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2009-10-11,10,2,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,284,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2012-10-01,19,1.5,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,275,"Late","MIXED WOOD PLAINS"
2936,67.18702117,4064.5189,"IWS_24901",138.882468,"State_14",297.2510071,2012-10-12,17,2,11.72,29.53,0,9.26,6.93,0,8.42,17.23,0.483768917254552,286,"Late","MIXED WOOD PLAINS"
2952,137.720307,4329.6664,"IWS_20063",379.7741525,"State_14",258.5559998,2012-10-10,1.23,2.51,19.03,40.04,0,2.77,0,1.11,0,0,0.362637388809656,284,"Late","MIXED WOOD PLAINS"
2952,137.720307,4329.6664,"IWS_20063",379.7741525,"State_14",258.5559998,2009-10-18,7.88,2.56,19.03,40.04,0,2.77,0,1.11,0,0,0.362637388809656,291,"Late","MIXED WOOD PLAINS"
2952,137.720307,4329.6664,"IWS_20063",379.7741525,"State_14",258.5559998,2010-10-12,0.668,3.92,19.03,40.04,0,2.77,0,1.11,0,0,0.362637388809656,285,"Late","MIXED WOOD PLAINS"
2952,137.720307,4329.6664,"IWS_20063",379.7741525,"State_14",258.5559998,2011-10-24,2.42,4.05,19.03,40.04,0,2.77,0,1.11,0,0,0.362637388809656,297,"Late","MIXED WOOD PLAINS"
