"lagoslakeid","lake_area_ha","lake_perim_meters","iws_zoneid","iws_ha","state_zoneid.x","elevation_m","sampledate","chla","secchi","IntenseUrban.pct","OpenUrban.pct","Barren.pct","Forest.pct","GrassShrub.pct","Wetland.pct","Pasture.pct","RowCrop.pct","LakeIWS.Ratio","DOY","Season","Ecoregion"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2012-05-10,16,1.15,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,131,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2009-04-28,68,0.8,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,118,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2009-05-14,6,1.3,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,134,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2010-04-26,23,0.9,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,116,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2010-05-12,29,0.9,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,132,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2011-05-03,62,0.8,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,123,"Early","North Central Hardwood Forests"
1065,57.31207464,3292.2729,"IWS_23592",159.6291468,"State_14",285.0740051,2012-04-11,17,1.45,6.92,26.31,0,14.68,6.86,2.87,5.68,0,0.359032644030896,102,"Early","North Central Hardwood Forests"
1080,12.54351548,2612.1029,"IWS_26356",800.5545608,"State_14",255.1610718,2010-05-05,5.1,2.7,19.88,37.34,0,5.73,1.69,0,0.92,0,0.0156685329073201,125,"Early","North Central Hardwood Forests"
1080,12.54351548,2612.1029,"IWS_26356",800.5545608,"State_14",255.1610718,2009-05-12,4,2,19.88,37.34,0,5.73,1.69,0,0.92,0,0.0156685329073201,132,"Early","North Central Hardwood Forests"
1080,12.54351548,2612.1029,"IWS_26356",800.5545608,"State_14",255.1610718,2011-05-10,6.7,1.3,19.88,37.34,0,5.73,1.69,0,0.92,0,0.0156685329073201,130,"Early","North Central Hardwood Forests"
1080,12.54351548,2612.1029,"IWS_26356",800.5545608,"State_14",255.1610718,2012-05-11,1.3,3.7,19.88,37.34,0,5.73,1.69,0,0.92,0,0.0156685329073201,132,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2010-04-25,1.1,3.5,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,115,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2010-05-09,1,3.4,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,129,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2011-05-08,2.5,3.4,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,128,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2009-05-10,3.2,3.8,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,130,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2012-04-22,1.9,4.6,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,113,"Early","North Central Hardwood Forests"
1089,70.68273918,5766.8533,"IWS_26187",424.5647603,"State_14",254.552002,2012-05-09,2.8,3.4,8.49,35.91,0,19.93,12.72,0.62,0.21,3.28,0.166482821442965,130,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2010-04-14,2.1,2.6,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,104,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2010-04-28,1,4,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,118,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2011-04-24,4.9,1.9,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,114,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2011-05-07,2.7,2.2,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,127,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2009-04-18,3.1,4.6,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,108,"Early","North Central Hardwood Forests"
1123,93.10287946,4592.6244,"IWS_26936",594.5322371,"State_14",297.25,2009-05-02,4.3,4.8,16.23,29.05,0,18.57,3.19,4.58,8.3,1.38,0.156598538565605,122,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2010-05-04,3,2.25,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,124,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2011-04-25,6,2.6,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,115,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2011-05-09,11,1.95,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,129,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2009-05-04,3,3.1,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,124,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2010-04-05,9,2.2,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,95,"Early","North Central Hardwood Forests"
1139,72.44025488,4103.2084,"IWS_23380",73.65670455,"State_14",284.7539978,2010-04-19,4,2.8,6.33,63.22,0,1.71,0,10.84,0,0,0.983484875172847,109,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2010-04-10,9.1,2,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,100,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2010-05-04,5,2,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,124,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2011-04-24,6.7,1.8,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,114,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2011-05-12,12,1.5,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,132,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2009-05-02,17,1,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,122,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2012-04-14,1.7,3,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,105,"Early","North Central Hardwood Forests"
1143,41.95367036,5492.4656,"IWS_28832",451.7150516,"State_14",291.151001,2012-05-05,2.6,3,27.34,29.03,0,10.07,0,0,0,0,0.0928764056265067,126,"Early","North Central Hardwood Forests"
1147,120.1442123,7393.4388,"IWS_19825",325.8481487,"State_14",293.618988,2011-05-15,2,3.4,0.19,1.41,0.03,16.62,8.32,1.08,18.92,46.6,0.368712275270938,135,"Early","North Central Hardwood Forests"
1154,2033.345825,37299.4604,"IWS_24205",3074.930869,"State_14",420.5600281,2011-05-11,3.63,3.8,0.02,6.16,0,82.45,3.62,4.13,1.09,0.61,0.661265541121341,131,"Early","Northern Lakes and Forests"
1154,2033.345825,37299.4604,"IWS_24205",3074.930869,"State_14",420.5600281,2012-05-02,3.21,5.1,0.02,6.16,0,82.45,3.62,4.13,1.09,0.61,0.661265541121341,123,"Early","Northern Lakes and Forests"
1168,13.67832232,1935.2428,"IWS_25765",38.15919423,"State_14",261.5610046,2009-05-14,1.1,4.9,1.18,9.67,0,57.55,26.41,0,0,0,0.358454170639861,134,"Early","North Central Hardwood Forests"
1180,445.1051062,14811.4295,"IWS_24097",708.0838536,"State_14",379.9679871,2011-05-12,4,3.7,4.12,18.92,0,27.09,1.97,27.39,9.12,1.13,0.628605078250297,132,"Early","Northern Lakes and Forests"
1180,445.1051062,14811.4295,"IWS_24097",708.0838536,"State_14",379.9679871,2012-05-07,3,6.4,4.12,18.92,0,27.09,1.97,27.39,9.12,1.13,0.628605078250297,128,"Early","Northern Lakes and Forests"
1212,194.3335636,8951.6563,"IWS_20395",15985.34749,"State_14",416.3259888,2011-05-15,1,2.1,1.04,5.05,0.24,38.01,4.18,5.54,10.98,33.67,0.0121569808677334,135,"Early","North Central Hardwood Forests"
1258,71.42132663,3848.5566,"IWS_21025",213.2716136,"State_14",294.8429871,2011-05-15,10,2,0.04,8.53,0,22.56,20.06,4.06,18.59,23.36,0.334884354389299,135,"Early","North Central Hardwood Forests"
1321,31.58963785,2687.4633,"IWS_22399",1196.762166,"State_14",289.3450317,2012-05-09,7.45,1.9,21.47,28.01,0,7.27,1.73,5.78,1.99,0.83,0.026395919546474,130,"Early","North Central Hardwood Forests"
1334,38.54361627,2877.7762,"IWS_28840",72.47232282,"State_14",366.039978,2012-05-02,6.32,1.8,0,22.4,0,0,7.13,16.77,0,48.94,0.531839118303563,123,"Early","Western Corn Belt Plains"
1335,59.47743701,3831.4413,"IWS_21900",148.7884889,"State_14",270.3962402,2009-05-12,6.6,2.7,9.07,45.47,0,2.36,0,11.55,0,0,0.399744882481967,132,"Early","North Central Hardwood Forests"
1335,59.47743701,3831.4413,"IWS_21900",148.7884889,"State_14",270.3962402,2012-05-07,5.47,2.6,9.07,45.47,0,2.36,0,11.55,0,0,0.399744882481967,128,"Early","North Central Hardwood Forests"
1335,59.47743701,3831.4413,"IWS_21900",148.7884889,"State_14",270.3962402,2011-05-10,2.4,3.3,9.07,45.47,0,2.36,0,11.55,0,0,0.399744882481967,130,"Early","North Central Hardwood Forests"
1353,21.37662756,2165.3295,"IWS_27046",29.8264946,"State_14",274.6719971,2010-05-11,6.9,14.5,0,26.36,0,44.85,0,14.24,5.45,0,0.716699291910756,131,"Early","North Central Hardwood Forests"
1359,8.68727592,1461.415,"IWS_23560",17.653702,"State_14",252.1560059,2010-05-15,1.3,3.3,8.63,65.99,0,10.15,0,0,0,0,0.492093721758756,135,"Early","North Central Hardwood Forests"
1359,8.68727592,1461.415,"IWS_23560",17.653702,"State_14",252.1560059,2011-04-28,9.5,1.8,8.63,65.99,0,10.15,0,0,0,0,0.492093721758756,118,"Early","North Central Hardwood Forests"
1361,29.52435498,2336.3263,"IWS_24477",588.1846238,"State_14",255.747345,2009-05-05,2.3,6.3,13.8,44.38,0,1.79,0,0.24,0,0,0.0501957273028598,125,"Early","North Central Hardwood Forests"
1361,29.52435498,2336.3263,"IWS_24477",588.1846238,"State_14",255.747345,2010-05-05,2.5,5,13.8,44.38,0,1.79,0,0.24,0,0,0.0501957273028598,125,"Early","North Central Hardwood Forests"
1361,29.52435498,2336.3263,"IWS_24477",588.1846238,"State_14",255.747345,2011-05-03,6.9,2.4,13.8,44.38,0,1.79,0,0.24,0,0,0.0501957273028598,123,"Early","North Central Hardwood Forests"
1361,29.52435498,2336.3263,"IWS_24477",588.1846238,"State_14",255.747345,2012-05-02,8.64,3.1,13.8,44.38,0,1.79,0,0.24,0,0,0.0501957273028598,123,"Early","North Central Hardwood Forests"
1392,7.711821354,1186.4198,"IWS_28867",142.5814285,"State_14",235.3450623,2012-04-20,2,5.3,3.78,12.86,0,25.85,11.47,0.38,29.89,1.26,0.0540871376807674,111,"Early","North Central Hardwood Forests"
1404,14.531986,1536.279,"IWS_27094",230.0010402,"State_14",256.3349915,2010-05-09,2.1,2.8,31.21,37.42,0,1.36,0.2,0.39,0,0,0.0631822620774391,129,"Early","North Central Hardwood Forests"
1404,14.531986,1536.279,"IWS_27094",230.0010402,"State_14",256.3349915,2010-04-18,2.1,2.5,31.21,37.42,0,1.36,0.2,0.39,0,0,0.0631822620774391,108,"Early","North Central Hardwood Forests"
1404,14.531986,1536.279,"IWS_27094",230.0010402,"State_14",256.3349915,2009-04-13,27,1.5,31.21,37.42,0,1.36,0.2,0.39,0,0,0.0631822620774391,103,"Early","North Central Hardwood Forests"
1404,14.531986,1536.279,"IWS_27094",230.0010402,"State_14",256.3349915,2009-05-11,5.7,2.6,31.21,37.42,0,1.36,0.2,0.39,0,0,0.0631822620774391,131,"Early","North Central Hardwood Forests"
1422,810.4944032,19809.3042,"IWS_25887",2095.467565,"State_14",369.9399719,2009-04-29,7.08,0.2,0.24,5.8,0,0.48,0.92,9.01,6.07,74.69,0.386784513746458,119,"Early","Western Corn Belt Plains"
1466,33.86869609,4678.0535,"IWS_28368",133.7980099,"State_14",296.3339844,2010-05-06,7.9,2.13,0.47,10.44,0,40.5,4.35,2.88,33.53,5.96,0.253133033258965,126,"Early","North Central Hardwood Forests"
1466,33.86869609,4678.0535,"IWS_28368",133.7980099,"State_14",296.3339844,2011-04-18,17,1.8,0.47,10.44,0,40.5,4.35,2.88,33.53,5.96,0.253133033258965,108,"Early","North Central Hardwood Forests"
1466,33.86869609,4678.0535,"IWS_28368",133.7980099,"State_14",296.3339844,2009-04-14,11,2.6,0.47,10.44,0,40.5,4.35,2.88,33.53,5.96,0.253133033258965,104,"Early","North Central Hardwood Forests"
1466,33.86869609,4678.0535,"IWS_28368",133.7980099,"State_14",296.3339844,2009-05-11,18,2.4,0.47,10.44,0,40.5,4.35,2.88,33.53,5.96,0.253133033258965,131,"Early","North Central Hardwood Forests"
1466,33.86869609,4678.0535,"IWS_28368",133.7980099,"State_14",296.3339844,2012-04-24,8.6,4.27,0.47,10.44,0,40.5,4.35,2.88,33.53,5.96,0.253133033258965,115,"Early","North Central Hardwood Forests"
1539,19.530712,3093.2219,"IWS_27313",45.34076406,"State_14",274.6340027,2010-04-13,1.7,5.2,0,0.2,0,86.87,1.57,7.06,0,0,0.430753923205943,103,"Early","North Central Hardwood Forests"
1539,19.530712,3093.2219,"IWS_27313",45.34076406,"State_14",274.6340027,2010-05-15,1.1,7.3,0,0.2,0,86.87,1.57,7.06,0,0,0.430753923205943,135,"Early","North Central Hardwood Forests"
1539,19.530712,3093.2219,"IWS_27313",45.34076406,"State_14",274.6340027,2009-04-15,2.4,4.7,0,0.2,0,86.87,1.57,7.06,0,0,0.430753923205943,105,"Early","North Central Hardwood Forests"
1539,19.530712,3093.2219,"IWS_27313",45.34076406,"State_14",274.6340027,2009-04-29,3.1,5.4,0,0.2,0,86.87,1.57,7.06,0,0,0.430753923205943,119,"Early","North Central Hardwood Forests"
1539,19.530712,3093.2219,"IWS_27313",45.34076406,"State_14",274.6340027,2009-05-14,2.2,6.1,0,0.2,0,86.87,1.57,7.06,0,0,0.430753923205943,134,"Early","North Central Hardwood Forests"
1547,55.16293198,3753.9261,"IWS_24552",394.2567321,"State_14",288.0509949,2012-05-09,10,2.65,6.78,11.96,0,13.85,12.82,18.71,17.41,6.55,0.139916271527377,130,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2010-04-19,7.5,2.34,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,109,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2011-04-25,9,3.03,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,115,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2011-05-09,11,2.2,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,129,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2009-04-20,11.14,1.75,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,110,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2009-05-04,8.31,1.77,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,124,"Early","North Central Hardwood Forests"
1548,70.04533032,5250.2695,"IWS_26474",1299.745843,"State_14",260.0539856,2012-05-01,9,4.05,21.62,40.92,0,9.48,1.22,4.56,0.55,0.37,0.0538915594131275,122,"Early","North Central Hardwood Forests"
1564,1735.717745,31603.5235,"IWS_23090",698.2876988,"State_14",375.098999,2010-05-10,6,3.81,0.1,8.12,0,39.89,1.32,40.69,2.63,0.64,2.48567710412601,130,"Early","Northern Lakes and Forests"
1591,45.05033159,2640.702,"IWS_24407",274.1907137,"State_14",269.7530212,2009-05-07,2.5,2.7,13.23,33.49,0,0.59,0,4.63,0,0,0.164302907936156,127,"Early","North Central Hardwood Forests"
1591,45.05033159,2640.702,"IWS_24407",274.1907137,"State_14",269.7530212,2010-05-07,1.9,3.8,13.23,33.49,0,0.59,0,4.63,0,0,0.164302907936156,127,"Early","North Central Hardwood Forests"
1591,45.05033159,2640.702,"IWS_24407",274.1907137,"State_14",269.7530212,2012-05-01,5.18,3.4,13.23,33.49,0,0.59,0,4.63,0,0,0.164302907936156,122,"Early","North Central Hardwood Forests"
1591,45.05033159,2640.702,"IWS_24407",274.1907137,"State_14",269.7530212,2011-05-06,7.7,1.7,13.23,33.49,0,0.59,0,4.63,0,0,0.164302907936156,126,"Early","North Central Hardwood Forests"
1610,60.42953946,4209.691,"IWS_23202",1759.008183,"State_14",331.184967,2009-05-05,62,0.91,0.09,3.79,0,9.59,5.04,1.68,20.7,56.55,0.0343543253772345,125,"Early","North Central Hardwood Forests"
1610,60.42953946,4209.691,"IWS_23202",1759.008183,"State_14",331.184967,2010-05-12,50,1.07,0.09,3.79,0,9.59,5.04,1.68,20.7,56.55,0.0343543253772345,132,"Early","North Central Hardwood Forests"
1617,186.0899717,6146.3621,"IWS_23434",371.9510412,"State_14",269.7440186,2012-05-04,2.7,2.5,7.6,21.32,0,10.04,1.86,15.48,12.75,6.54,0.500307704744234,125,"Early","North Central Hardwood Forests"
1636,33.24755104,3422.7612,"IWS_20383",2801.463171,"State_14",261.5490112,2009-05-14,15.6,0.9,26.38,27.82,0.08,3.58,1.12,1.9,0.8,1.58,0.011867923656527,134,"Early","North Central Hardwood Forests"
1636,33.24755104,3422.7612,"IWS_20383",2801.463171,"State_14",261.5490112,2010-05-14,2.3,2.1,26.38,27.82,0.08,3.58,1.12,1.9,0.8,1.58,0.011867923656527,134,"Early","North Central Hardwood Forests"
1636,33.24755104,3422.7612,"IWS_20383",2801.463171,"State_14",261.5490112,2012-05-11,10.55,1.5,26.38,27.82,0.08,3.58,1.12,1.9,0.8,1.58,0.011867923656527,132,"Early","North Central Hardwood Forests"
1636,33.24755104,3422.7612,"IWS_20383",2801.463171,"State_14",261.5490112,2011-05-13,8.2,1.5,26.38,27.82,0.08,3.58,1.12,1.9,0.8,1.58,0.011867923656527,133,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2012-04-17,2.9,5.58,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,108,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2009-04-15,8.11,2.3,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,105,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2011-04-18,13.2,1.81,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,108,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2012-05-09,3.63,5.95,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,130,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2010-04-19,1.76,5.23,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,109,"Early","North Central Hardwood Forests"
1696,169.920846,4981.7038,"IWS_23938",908.9551564,"State_14",260.3560181,2010-05-03,0.935,7.92,27.51,35.99,0,0.79,0,0.14,0,0,0.186940846095188,123,"Early","North Central Hardwood Forests"
1699,505.0987233,18079.965,"IWS_28884",64883.73597,"State_14",260.95401,2012-05-02,55.8,0.6,3.41,13.31,0.1,18.22,10.66,6.13,25.8,15.86,0.00778467385930952,123,"Early","Western Corn Belt Plains"
1703,73.73927244,3700.1806,"IWS_22754",150.6771474,"State_14",308.2609863,2011-05-15,8,3,0.48,2.8,0,3.81,1.61,3.7,13.53,61.26,0.489385906969991,135,"Early","North Central Hardwood Forests"
1746,2087.43558,23681.6719,"IWS_33398",11799.92937,"State_14",403.6300049,2011-05-15,12,2.1,0.11,5.42,0.06,19.16,5.59,14.88,16.63,37.17,0.176902379204665,135,"Early","North Central Hardwood Forests"
1751,16.58252114,1948.7342,"IWS_27623",140.972538,"State_14",274.6340027,2010-04-13,1.4,6.4,0,2.92,0,29.56,17.36,3.37,31.4,14.88,0.117629443118914,103,"Early","North Central Hardwood Forests"
1751,16.58252114,1948.7342,"IWS_27623",140.972538,"State_14",274.6340027,2010-05-15,2.3,7,0,2.92,0,29.56,17.36,3.37,31.4,14.88,0.117629443118914,135,"Early","North Central Hardwood Forests"
1751,16.58252114,1948.7342,"IWS_27623",140.972538,"State_14",274.6340027,2009-04-15,1.7,6.8,0,2.92,0,29.56,17.36,3.37,31.4,14.88,0.117629443118914,105,"Early","North Central Hardwood Forests"
1751,16.58252114,1948.7342,"IWS_27623",140.972538,"State_14",274.6340027,2009-04-29,1.8,7.2,0,2.92,0,29.56,17.36,3.37,31.4,14.88,0.117629443118914,119,"Early","North Central Hardwood Forests"
1751,16.58252114,1948.7342,"IWS_27623",140.972538,"State_14",274.6340027,2009-05-14,1,7.2,0,2.92,0,29.56,17.36,3.37,31.4,14.88,0.117629443118914,134,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2012-04-20,9.73,1.4,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,111,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2009-04-16,15.1,1.04,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,106,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2010-04-21,6.39,1.9,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,111,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2011-04-25,9.21,1.46,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,115,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2009-05-07,12.6,0.98,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,127,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2010-05-04,10.7,1.14,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,124,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2011-05-12,8.14,1.75,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,132,"Early","North Central Hardwood Forests"
1764,81.44438642,4413.6954,"IWS_24571",860.2460946,"State_14",248.154007,2012-05-10,8.38,2.77,28.12,20.12,0.1,0.93,0.26,2.72,0.83,0,0.0946756828438382,131,"Early","North Central Hardwood Forests"
1816,17.42613164,2022.6586,"IWS_20924",74.78096116,"State_14",270.4490051,2009-05-01,2.2,4.3,25.66,36.99,0,0,0,0,0,0,0.233028987187198,121,"Early","North Central Hardwood Forests"
1816,17.42613164,2022.6586,"IWS_20924",74.78096116,"State_14",270.4490051,2010-05-03,1.7,4.5,25.66,36.99,0,0,0,0,0,0,0.233028987187198,123,"Early","North Central Hardwood Forests"
1816,17.42613164,2022.6586,"IWS_20924",74.78096116,"State_14",270.4490051,2011-05-04,9,2.4,25.66,36.99,0,0,0,0,0,0,0.233028987187198,124,"Early","North Central Hardwood Forests"
1816,17.42613164,2022.6586,"IWS_20924",74.78096116,"State_14",270.4490051,2012-05-02,0.87,6.4,25.66,36.99,0,0,0,0,0,0,0.233028987187198,123,"Early","North Central Hardwood Forests"
1822,359.5760929,10013.0004,"IWS_19718",542.246032,"State_14",327.776001,2010-04-29,6.96,3,0.5,3.62,0,13.98,3.16,5.9,15.92,46.03,0.663123511616587,119,"Early","North Central Hardwood Forests"
1822,359.5760929,10013.0004,"IWS_19718",542.246032,"State_14",327.776001,2011-04-18,3.72,2.8,0.5,3.62,0,13.98,3.16,5.9,15.92,46.03,0.663123511616587,108,"Early","North Central Hardwood Forests"
1822,359.5760929,10013.0004,"IWS_19718",542.246032,"State_14",327.776001,2009-05-05,17.4,1.25,0.5,3.62,0,13.98,3.16,5.9,15.92,46.03,0.663123511616587,125,"Early","North Central Hardwood Forests"
1822,359.5760929,10013.0004,"IWS_19718",542.246032,"State_14",327.776001,2012-04-17,16.7,1.2,0.5,3.62,0,13.98,3.16,5.9,15.92,46.03,0.663123511616587,108,"Early","North Central Hardwood Forests"
1834,374.4649535,14755.713,"IWS_23333",2841.788973,"State_14",355.2829895,2009-04-27,26,1.8,2.33,7.53,0.09,11.65,10.9,11.02,12.68,33.97,0.131770851761976,117,"Early","North Central Hardwood Forests"
1834,374.4649535,14755.713,"IWS_23333",2841.788973,"State_14",355.2829895,2009-05-10,4,3.1,2.33,7.53,0.09,11.65,10.9,11.02,12.68,33.97,0.131770851761976,130,"Early","North Central Hardwood Forests"
1834,374.4649535,14755.713,"IWS_23333",2841.788973,"State_14",355.2829895,2010-05-03,3,3.7,2.33,7.53,0.09,11.65,10.9,11.02,12.68,33.97,0.131770851761976,123,"Early","North Central Hardwood Forests"
1834,374.4649535,14755.713,"IWS_23333",2841.788973,"State_14",355.2829895,2012-05-14,7,4,2.33,7.53,0.09,11.65,10.9,11.02,12.68,33.97,0.131770851761976,135,"Early","North Central Hardwood Forests"
1842,55.80541867,2777.1763,"IWS_19759",47.16353675,"State_14",288.0509949,2011-04-25,26,2.04,0,8,0,31.43,23.05,0.95,28.19,0.19,1.18323227042552,115,"Early","North Central Hardwood Forests"
1842,55.80541867,2777.1763,"IWS_19759",47.16353675,"State_14",288.0509949,2011-05-09,5,2.7,0,8,0,31.43,23.05,0.95,28.19,0.19,1.18323227042552,129,"Early","North Central Hardwood Forests"
1842,55.80541867,2777.1763,"IWS_19759",47.16353675,"State_14",288.0509949,2009-04-20,8.1,1.72,0,8,0,31.43,23.05,0.95,28.19,0.19,1.18323227042552,110,"Early","North Central Hardwood Forests"
